Seq,SIMBAD_ID,M,eM1,eM2,R,eR1,eR2,Teff,eTeff1,eTeff2,L,eL1,eL2,Meta,eMeta1,eMeta2,logg,elogg1,elogg2,rho,erho1,erho2,cutoff,class,type,pla,catalog,e_M,e_R,e_Teff,e_L,mode,logL,logR,logT
105,Kepler-34B,1.0208,0.0022,0.0022,1.0927,0.0032,0.0027,5867,130,130,1.28,0.11,0.11,-0.07,0.15,0.15,4.3703,0.0022,0.0022,,,,3.9482977,MS,G,p,welsh12,0.215517241,0.26997346,2.215783194,8.59375,EB,0.10720996964786837,0.038500943076674336,3.768416088216332
524,KIC3531558,1.02,0.07,0.07,1.36,0.04,0.04,5747,85,85,1.741,0.144560605,0.144560605,0.069,0.072111026,0.072111026,,,,0.412612741,0.021305305,0.021305305,4.0269577,MS,G,p,huber13,6.862745098,2.941176471,1.479032539,8.303308738,A,0.24079877111733122,0.13353890837021754,3.7594411971336976
554,KIC4141376,1.019,0.021,0.03,1.039,0.009,0.009,6134,91,91,1.363,0.052,0.056,-0.269,0.072111026,0.072111026,4.412,0.003,0.004,0.907605994,0.007811945,0.009232299,3.7732792,MS,F,p,silva15,2.502453386,0.866217517,1.483534398,3.961848863,A,0.13449585583467355,0.016615547557177382,3.7877437716464666
858,KIC9204313,1.018,0.061854668,0.058600341,1.508,0.033837849,0.033015148,5853,57,57,2.117,0.182898403,0.182898403,-0.158,0.1,0.1,4.088,0.012206556,0.012206556,0.2966,0.008888137,0.008657331,3.9574747,MS,G,,serenelli17,5.916257842,2.216611295,0.973859559,8.639508859,A,0.325720858019412,0.17840134153375525,3.7673785241141804
307,EPIC206064678,1.01,0.04,0.04,0.98,0.02,0.02,5562,71,71,0.9558,0.088951639,0.088951639,0.26,0.11,0.11,4.453,0.013,0.013,1.053192245,0.04261061,0.04261061,4.1482252,MS,G,,lund16,3.96039604,2.040816327,1.276519238,9.306511745,A,-0.01963297381522487,-0.00877392430750515,3.7452309845281406
661,KIC6268648,1.01,0.08,0.08,1.33,0.04,0.04,6044,117,117,,,,-0.24,0.11,0.11,,,,0.432497692,0.019884951,0.019884951,3.8322742,MS,F,p,huber13,7.920792079,3.007518797,1.935804103,100.0,A,,0.12385164096708581,3.781324455666988
548,KIC3967859,1.008,0.060539243,0.059682493,1.284,0.034438351,0.03354102,6211,78,78,1.933,0.172593807,0.172593807,-0.375,0.1,0.1,4.224,0.015811388,0.015811388,0.4756,0.013686756,0.029665013,3.7228057,MS,F,,serenelli17,5.963379797,2.647171744,1.255836419,8.928805316,A,0.286231854028553,0.10856502373283448,3.793161529245551
688,KIC6603624,1.007,0.039395431,0.039395431,1.15,0.015652476,0.015652476,5612,66,66,1.237,0.107553689,0.107553689,0.2,0.1,0.1,4.319,0.006324555,0.006324555,0.6613,0.006278608,0.006135081,4.1154502,MS,G,,serenelli17,3.912158015,1.361084856,1.176051319,8.694720184,A,0.09236969962912069,0.06069784035361165,3.7491176623563223
874,KIC9410862,1.007,0.043462628,0.043462628,1.163,0.017888544,0.017888544,6230,53,53,1.834,0.158522908,0.158522908,-0.399,0.1,0.1,4.309,0.007615773,0.006708204,0.6391,0.005098955,0.00531297,3.7103512,MS,F,,serenelli17,4.31605041,1.538137904,0.850722311,8.643560978,A,0.2633993313340023,0.06557971472844842,3.7944880466591697
195,V1174_Ori A,1.006,0.013,0.013,1.338,0.011,0.011,4470,120,120,0.641,0.073,0.073,,,,4.188,0.007,0.007,,,,4.8640312,PMS,K,,torres10,1.292246521,0.822122571,2.684563758,11.38845554,EB,-0.19314197048118256,0.12645611343180432,3.6503075231319366
450,KIC11717120,0.999,0.093920179,0.089196412,2.344,0.104995238,0.102142058,5209,59,59,3.506,0.342056545,0.342056545,-0.365,0.101,0.101,3.697,0.009219544,0.009219544,0.07745,0.003743552,0.003647852,4.3796167,PMS,G,,serenelli17,9.164994563,4.418457678,1.13265502,9.756319026,A,0.5448119117577761,0.36995760734605304,3.716754357432697
722,KIC7376493,0.997,0.059169249,0.054918121,1.494,0.036891733,0.036055513,5803,73,73,2.293,0.20247532,0.20247532,-0.123,0.101,0.101,4.087,0.01077033,0.01077033,0.299,0.009207343,0.009184336,3.9902497,MS,G,,serenelli17,5.721533081,2.441340236,1.257970016,8.830149153,A,0.36040405472993886,0.17435059747937998,3.7636525705645303
50,CV_Boo B,0.995,0.012,0.012,1.18,0.023,0.023,5670,150,150,1.291,0.164,0.164,,,,4.285,0.017,0.017,,,,4.0774312,MS,G,,eker14,1.206030151,1.949152542,2.645502646,12.70333075,EB,0.11092624226642028,0.07188200730612536,3.7535830588929064
238,V565_Lyr A,0.995,0.003,0.003,1.101,0.007,0.007,5600,95,95,1.072,0.079,0.079,0.28,0.05,0.05,4.352,0.005,0.005,,,,4.1233162,MS,G,,eker14,0.301507538,0.635785649,1.696428571,7.369402985,EB,0.03019478535675124,0.041787318971751766,3.7481880270062002
177,UV_Leo A,0.99,0.04,0.04,1.08,0.04,0.04,5861,68,68,1.23,0.119,0.119,,,,,,,,,,3.9522307,MS,G,,malkov07,4.04040404,3.703703704,1.160211568,9.674796748,EB,0.08990511143939793,0.03342375548694973,3.767971721381619
411,KIC11137075,0.989,0.052009614,0.051224994,1.633,0.036769553,0.036769553,5604,73,73,2.577,0.227394417,0.227394417,-0.18,0.1,0.1,4.007,0.006708204,0.006708204,0.2275,0.005155022,0.005194906,4.1206942,PMS,G,,serenelli17,5.21914097,2.251656621,1.302640971,8.823997557,A,0.41111441855090475,0.21298618473666817,3.748498126613737
478,KIC12069449,0.9883,0.0209,0.019,1.0957,0.009,0.009,5750,50,50,1.173,0.058,0.049,0.05,0.02,0.02,4.3527,0.0055,0.0066,0.750644841,0.01317236,0.015121085,4.0249912,MS,G,,silva17,2.018617829,0.821392717,0.869565217,4.560954817,A,0.06929801211552926,0.039691661649025885,3.7596678446896306
917,KIC9962623,0.987,0.08475848,0.076321688,1.395,0.042154478,0.040311289,5913,166,166,2.079,0.180289342,0.180289342,-0.207,0.101,0.101,4.143,0.016155494,0.015231546,0.3635,0.012513512,0.012386443,3.9181447,MS,G,,serenelli17,8.160089565,2.955762242,2.807373584,8.671926013,A,0.3178544893314692,0.14457420760961637,3.771807878999106
892,KIC9693187,0.986,0.053254108,0.050803543,1.423,0.028319605,0.027586228,5790,55,55,2.982,0.268050525,0.268050525,-0.164,0.1,0.1,4.125,0.008602325,0.008602325,0.3421,0.005612091,0.005776659,3.9987712,MS,G,,serenelli17,5.27675715,1.964365178,0.949913644,8.988951217,A,0.4745076391169758,0.15320490008428433,3.762678563727436
687,KIC6593620,0.985,0.0560803,0.054378304,1.581,0.043462628,0.041629317,5791,60,60,2.585,0.222583045,0.222583045,-0.26,0.1,0.1,4.033,0.015231546,0.015231546,0.249,0.012968235,0.012045992,3.9981157,MS,G,,serenelli17,5.60703574,2.69107983,1.036090485,8.610562656,A,0.4124605474299613,0.19893186993220904,3.762753564933374
179,UV_Psc A,0.983,0.009,0.009,1.117,0.02,0.02,5780,100,100,1.25,0.105,0.105,,,,4.335,0.016,0.016,,,,4.0053262,MS,G,,eker14,0.915564598,1.790510295,1.730103806,8.4,EB,0.09691001300805642,0.048053173115609055,3.761927838420529
99,IM_Vir A,0.981,0.012,0.012,1.062,0.016,0.016,5570,100,100,0.975,0.082,0.082,-0.1,0.25,0.25,4.379,0.014,0.014,,,,4.1429812,MS,G,,eker14,1.22324159,1.506591337,1.795332136,8.41025641,EB,-0.010995384301463193,0.026124516745450282,3.745855195173729
572,KIC4554830,0.98,0.05,0.06,1.35,0.03,0.04,5466,60,60,1.919,0.174122927,0.174122927,0.36,0.1,0.15,4.167,0.01,0.01,0.3963,0.0117,0.0115,4.2111532,PMS,G,,C14sdss,5.612244898,2.592592593,1.097694841,9.073628301,A,0.28307497473547155,0.13033376849500614,3.737669627356642
705,KIC7019341,0.98,0.2,0.12,1.39,0.1,0.08,5723,77,77,2.351,0.220003795,0.220003795,0.38,0.1,0.1,4.145,0.02,0.02,0.365,0.0257,0.0244,4.0426897,MS,G,,C14sdss,16.32653061,6.474820144,1.345448192,9.357881526,A,0.37125262912493934,0.14301480025409505,3.757623745908389
557,KIC4243623,0.98,0.110113578,0.093680307,2.563,0.132672529,0.118139748,5094,63,63,3.63,0.320797985,0.320797985,-0.369,0.101,0.101,3.611,0.010198039,0.010198039,0.05814,0.002904048,0.002974594,4.4549992,PMS,K,,serenelli17,10.3976472,4.892943366,1.236749117,8.837410043,A,0.5599066250361125,0.408748606184244,3.707058940627596
758,KIC8006161,0.9788,0.0304,0.0304,0.9247,0.012,0.009,5488,77,77,0.688,0.047,0.049,0.34,0.1,0.1,4.4935,0.0066,0.0066,1.230632057,0.020966551,0.019750728,4.1967322,MS,G,,silva17,3.10584389,1.135503407,1.403061224,6.976744186,A,-0.16241156176448873,-0.03399914237121598,3.7394141026986953
370,KIC10593626,0.97,0.06,0.06,0.98,0.02,0.02,5642,50,50,0.6381,0.057302277,0.057302277,-0.202,0.072111026,0.072111026,,,,1.035437824,0.021305305,0.021305305,4.0957852,MS,G,p,huber13,6.18556701,2.040816327,0.886210564,8.980140508,A,-0.1951112553776086,-0.00877392430750515,3.7514330818193473
680,KIC6528464,0.97,0.05,0.05,1.47,0.03,0.03,5588,99,99,,,,-0.132,0.072111026,0.072111026,,,,0.31176763,0.011362829,0.011362829,4.1311822,PMS,G,p,huber13,5.154639175,2.040816327,1.771653543,100.0,A,,0.1673173347481761,3.7472563974421442
457,KIC11802968,0.966,0.093048375,0.081024688,2.467,0.08228001,0.073925638,5083,74,74,3.9,0.372827117,0.372827117,-0.133,0.101,0.101,3.638,0.013,0.013,0.06433,0.001058671,0.001079241,4.4622097,PMS,K,,serenelli17,9.009992863,3.165902879,1.455833169,9.559669667,A,0.5910646070264992,0.392169149489736,3.7061201097027037
290,ZZ_UMa B,0.96,0.01,0.01,1.158,0.013,0.013,5097,60,60,0.813,0.044,0.044,,,,4.293,0.015,0.015,,,,4.4530327,PMS,K,,eker14,1.041666667,1.122625216,1.177163037,5.412054121,EB,-0.08990945440593186,0.06370855939141737,3.707314633588708
525,KIC3534307,0.96,0.13,0.11,1.44,0.07,0.06,5781,59,59,2.003,0.175425643,0.175425643,-0.24,0.15,0.1,4.104,0.019,0.017,0.3223,0.0098,0.0098,4.0046707,MS,G,,C14sdss,12.5,4.513888889,1.020584674,8.758144934,A,0.30168094929357625,0.15836249209524964,3.7620029693751156
89,HP_Aur A,0.959,0.011,0.011,1.052,0.012,0.012,5790,80,80,1.117,0.072,0.072,,,,4.375,0.009,0.009,,,,3.9987712,MS,G,,eker14,1.147028154,1.140684411,1.381692573,6.445837064,EB,0.048053173115609055,0.02201573981772028,3.762678563727436
75,FL_Lyr B,0.958,0.012,0.012,0.962,0.028,0.028,5300,100,100,0.656,0.065,0.065,,,,4.453,0.025,0.025,,,,4.3199662,MS,G,,torres10,1.252609603,2.910602911,1.886792453,9.908536585,EB,-0.1830961606243397,-0.016824927962187056,3.724275869600789
198,V1430_Aql A,0.957,0.01,0.01,1.101,0.01,0.01,5262,150,150,0.834,0.108,0.108,,,,4.3273373,0.009101206,0.009101206,,,,4.3448752,MS,G,,eker14,1.044932079,0.908265213,2.850627138,12.94964029,EB,-0.0788339493622613,0.041787318971751766,3.721150843749684
683,KIC6531928,0.957,0.075610846,0.072801099,2.602,0.082873397,0.081932899,5333,64,64,4.773,0.454074367,0.454074367,-0.719,0.103,0.103,3.588,0.009486833,0.009486833,0.0543,0.00149997,0.001483669,4.2983347,PMS,G,,serenelli17,7.754020098,3.166915772,1.200075005,9.513395488,A,0.6787914343662439,0.41530729222556745,3.7269715836828765
837,KIC9025370,0.956,0.040521599,0.041484937,0.997,0.014866069,0.015811388,5659,73,73,1.574,0.14107662,0.14107662,-0.033,0.1,0.1,4.42,0.007615773,0.007615773,0.9631,0.009659028,0.00860267,4.0846417,MS,G,,serenelli17,4.289044781,1.538488317,1.289980562,8.962936442,A,0.19700472802304578,-0.0013048416883442813,3.752739693935328
644,KIC5950854,0.956,0.049203658,0.047634021,1.233,0.021400935,0.020615528,5913,61,61,1.875,0.157345852,0.157345852,-0.238,0.1,0.1,4.236,0.008602325,0.008602325,0.5096,0.006377286,0.006410947,3.9181447,MS,G,,serenelli17,5.06473221,1.703830604,1.031625233,8.391778791,A,0.27300127206373764,0.09096307659573168,3.771807878999106
862,KIC9266926,0.956,0.053535035,0.052697249,1.47,0.03671512,0.035846897,5971,63,63,2.318,0.198602337,0.198602337,-0.387,0.099,0.099,4.083,0.012083046,0.012083046,0.3007,0.010727084,0.010560706,3.8801257,MS,G,,serenelli17,5.556081787,2.468095788,1.055099648,8.567831613,A,0.3651134316275772,0.1673173347481761,3.7760470711817797
302,EPIC205967173,0.95,0.08,0.08,2.65,0.11,0.11,5016,52,52,3.603,0.378692525,0.378692525,-0.3,0.08,0.08,3.572,0.013,0.013,0.051842909,0.002840707,0.002840707,4.5061282,PMS,K,,lund16,8.421052632,4.150943396,1.036682616,10.51047808,A,0.5566642621225685,0.42324587393680785,3.70035752782266
40,CG_Cyg A,0.948,0.012,0.012,0.896,0.013,0.013,5260,185,185,0.552,0.092,0.092,,,,4.512,0.014,0.014,,,,4.3461862,MS,G,,eker14,1.265822785,1.450892857,3.517110266,16.66666667,EB,-0.2580609222708011,-0.047691990337874794,3.7209857441537393
61,EF_Aqr B,0.946,0.006,0.006,0.956,0.012,0.012,5185,110,110,0.593,0.057,0.057,0.0,0.1,0.1,4.453,0.011,0.011,,,,4.3953487,MS,K,,eker14,0.634249471,1.255230126,2.121504339,9.612141653,EB,-0.22694530663573742,-0.019542107723899943,3.7147487607250596
430,KIC11446443,0.94,0.05,0.05,0.95,0.02,0.02,5850,50,50,1.141,0.103045827,0.103045827,0.012,0.072111026,0.072111026,,,,1.086570556,0.021305305,0.021305305,3.9594412,MS,G,p,huber13,5.319148936,2.105263158,0.854700855,9.031185582,A,0.05728564441821465,-0.022276394711152253,3.7671558660821804
310,EPIC206078331,0.94,0.04,0.04,1.13,0.03,0.03,5809,78,78,1.423,0.123992981,0.123992981,-0.18,0.11,0.11,4.306,0.012,0.012,0.656203395,0.025566366,0.025566366,3.9863167,MS,G,,lund16,4.255319149,2.654867257,1.342744018,8.713491253,A,0.15320490008428433,0.05307844348341968,3.7641013764762286
686,KIC6593461,0.94,0.2,0.11,1.29,0.08,0.06,5817,101,101,2.059,0.17859073,0.17859073,0.24,0.15,0.15,4.193,0.026,0.023,0.4394,0.0208,0.0201,3.9810727,MS,G,,C14sdss,16.4893617,5.426356589,1.736290184,8.67366344,A,0.31365634661803143,0.11058971029924898,3.7646990637983677
559,KIC4252818,0.94,0.15,0.13,1.5,0.11,0.1,5630,58,58,2.055,0.175391596,0.175391596,0.02,0.15,0.15,4.058,0.02,0.021,0.2777,0.026,0.0248,4.1036512,PMS,G,,C14sdss,14.89361702,7.0,1.030195382,8.53487087,A,0.31281182621208803,0.17609125905568124,3.7505083948513462
854,KIC9158609,0.94,0.42,0.21,3.06,0.4,0.3,4964,85,85,5.921,0.592736337,0.592736337,0.28,0.1,0.2,3.465,0.057,0.058,0.0347,0.0059,0.0057,4.5402142,PMS,K,,C14sdss,33.5106383,11.4379085,1.712328767,10.01074712,A,0.7723950610820003,0.48572142648158,3.695831772826692
725,KIC7429287,0.937,0.053,0.051312766,1.498,0.036891733,0.036055513,5802,60,60,2.599,0.234262777,0.234262777,-0.381,0.1,0.1,4.058,0.01118034,0.01118034,0.2784,0.009701102,0.009652758,3.9909052,MS,G,,serenelli17,5.566316246,2.434821303,1.034126163,9.01357355,A,0.4148062795010126,0.17551181336344768,3.7635777244666455
12,alf_Cen B,0.934,0.006,0.006,0.863,0.005,0.005,5223,62,62,0.498,0.025,0.025,0.24,0.04,0.04,4.536,0.006,0.006,,,,4.3704397,MS,G,,torres10,0.642398287,0.579374276,1.187057247,5.020080321,EB,-0.30277065724028246,-0.06398920428479041,3.7179200258369938
147,SV_Cam B,0.934,0.064,0.064,1.001,0.064,0.064,4804,143,143,0.479,0.101,0.101,,,,4.399478721,0.063005057,0.063005057,,,,4.6450942,PMS,K,,eker14,6.852248394,6.393606394,2.976686095,21.08559499,EB,-0.3196644865854368,0.0004340774793185929,3.6816029987308685
190,V1061_Cyg B,0.931,0.007,0.007,0.974,0.02,0.02,5300,150,150,0.671,0.092,0.092,,,,4.43,0.018,0.018,,,,4.3199662,MS,G,,eker14,0.751879699,2.05338809,2.830188679,13.71087928,EB,-0.17327747983100789,-0.011441043121384482,3.724275869600789
596,KIC5088536,0.93,0.06,0.06,1.13,0.03,0.03,5884,75,75,1.414,0.120968148,0.120968148,-0.163,0.072111026,0.072111026,,,,0.658333925,0.037639372,0.037639372,3.9371542,MS,G,p,huber13,6.451612903,2.654867257,1.2746431,8.555031668,A,0.1504494094608806,0.05307844348341968,3.7696726640554923
239,V565_Lyr B,0.929,0.003,0.003,0.971,0.009,0.009,5430,125,125,0.736,0.077,0.077,0.28,0.05,0.05,4.432,0.008,0.008,,,,4.2347512,MS,G,,eker14,0.322927879,0.926879506,2.302025783,10.46195652,EB,-0.13312218566250114,-0.012780770091995148,3.734799829588847
797,KIC8424992,0.929,0.047423623,0.047423623,1.052,0.019235384,0.019235384,5807,57,57,1.148,0.099757735,0.099757735,-0.127,0.101,0.101,4.362,0.007615773,0.007615773,0.7986,0.00712273,0.007232211,3.9876277,MS,G,,serenelli17,5.104803316,1.828458561,0.981573962,8.689698149,A,0.05994188806195468,0.02201573981772028,3.763951826033324
138,RW_Lac A,0.928,0.006,0.006,1.193,0.004,0.004,5760,100,100,1.406,0.104,0.104,,,,4.257,0.003,0.003,,,,4.0184362,MS,G,,eker14,0.646551724,0.335289187,1.736111111,7.396870555,EB,0.14798532068380513,0.0766404436703419,3.760422483423212
556,KIC4165030,0.923,0.050990195,0.049193496,1.634,0.042154478,0.041231056,5758,63,63,2.843,0.253964898,0.253964898,-0.482,0.102,0.102,3.975,0.0117047,0.0117047,0.2109,0.008979801,0.008981579,4.0197472,PMS,G,,serenelli17,5.427068832,2.55157693,1.094129906,8.932989725,A,0.4537768596904421,0.21325205219639665,3.760271660542063
14,alf_CrB B,0.922,0.025,0.025,0.906,0.04,0.04,5800,300,300,0.834,0.243,0.243,,,,4.5,0.040115625,0.040115625,,,,3.9922162,MS,G,,eker14,2.711496746,4.415011038,5.172413793,29.13669065,EB,-0.0788339493622613,-0.042871802323186915,3.7634279935629373
108,KIC_6131659 A,0.922,0.007,0.007,0.88,0.003,0.003,5660,140,140,0.713,0.078,0.078,-0.21,0.1,0.1,4.505765577,0.004431697,0.004431697,,,,4.0839862,MS,G,,eker14,0.759219089,0.340909091,2.473498233,10.93969144,EB,-0.14691047014813446,-0.05551732784983137,3.7528164311882715
178,UV_Leo B,0.92,0.04,0.04,1.08,0.04,0.04,5861,68,68,1.23,0.119,0.119,,,,,,,,,,3.9522307,MS,G,,malkov07,4.347826087,3.703703704,1.160211568,9.674796748,EB,0.08990511143939793,0.03342375548694973,3.767971721381619
475,KIC12068975,0.92,0.06,0.06,1.12,0.03,0.03,6004,102,102,1.667,0.148121287,0.148121287,-0.401,0.072111026,0.072111026,,,,0.644130388,0.036929195,0.036929195,3.8584942,MS,F,p,huber13,6.52173913,2.678571429,1.698867422,8.885500132,A,0.22193559982800534,0.04921802267018165,3.7784406835712327
384,KIC10858780,0.92,0.14,0.11,1.43,0.1,0.08,5672,60,60,2.386,0.210801879,0.210801879,-0.16,0.15,0.1,4.086,0.023,0.023,0.3093,0.026,0.0256,4.0761202,MS,G,,C14sdss,13.58695652,6.293706294,1.057827927,8.83494881,A,0.3776704393343231,0.1553360374650618,3.75373622217501
464,KIC11904151,0.918,0.011,0.019,1.066,0.006,0.009,5647,74,74,1.063,0.032,0.034,-0.114,0.072111026,0.072111026,4.344,0.003,0.003,0.758468859,0.004971238,0.008522122,4.0925077,MS,G,p,silva15,1.633986928,0.703564728,1.310430317,3.104421449,A,0.026533264523296733,0.027757204690553483,3.7518177877368792
555,KIC4143755,0.918,0.021,0.03,1.414,0.012,0.013,5622,106,106,1.997,0.029,0.038,-0.357,0.072111026,0.072111026,4.102,0.001,0.002,0.323840636,0.004261061,0.004261061,4.1088952,MS,G,p,silva15,2.777777778,0.884016973,1.885450018,1.677516274,A,0.30037806487070257,0.1504494094608806,3.749890841271422
135,RT_And B,0.907,0.017,0.017,0.906,0.011,0.011,4880,100,100,0.418,0.037,0.037,,,,4.481,0.01,0.01,,,,4.5952762,PMS,K,,torres10,1.874310915,1.214128035,2.049180328,8.851674641,EB,-0.3788237182249648,-0.042871802323186915,3.6884198220027105
526,KIC3544595,0.899,0.009,0.009,0.916,0.006,0.006,5669,75,75,0.78,0.029,0.025,-0.092,0.072111026,0.072111026,4.468,0.003,0.003,1.173922307,0.011362829,0.012783183,4.0780867,MS,G,p,silva15,1.001112347,0.655021834,1.322984653,3.461538462,A,-0.10790539730951958,-0.0381045263321496,3.75350645699097
93,HS_Aur A,0.898,0.019,0.019,1.005,0.023,0.023,5350,70,70,0.743,0.055,0.055,-0.01,0.01,0.01,4.39,0.02,0.02,,,,4.2871912,MS,G,,eker14,2.115812918,2.288557214,1.308411215,7.402422611,EB,-0.1290111862394247,0.0021660617565076304,3.7283537820212285
931,HD221345,0.898,0.069,0.069,12.67,0.39,0.39,4483,50,50,58.18,2.55,2.55,-0.3,0.1,0.1,,,,,,,4.8555097,PMS,K,p,ligi16,7.683741648,3.078137332,1.115324559,4.382949467,I,1.7647737169110405,1.1027766148834413,3.651568738865792
700,KIC6848299,0.897,0.059682493,0.058830264,1.737,0.059506302,0.058600341,5437,60,60,2.884,0.261056342,0.261056342,-0.368,0.101,0.101,3.911,0.012369317,0.012369317,0.1712,0.008981931,0.008884476,4.2301627,PMS,G,,serenelli17,6.606062295,3.39973067,1.103549752,9.05188427,A,0.4599952560473914,0.23979981844709866,3.735359333001711
106,Kepler-35A,0.8876,0.0051,0.0053,1.0284,0.002,0.0019,5606,150,150,0.94,0.1,0.1,-0.34,0.2,0.2,4.3623,0.002,0.002,,,,4.1193832,MS,G,p,welsh12,0.585849482,0.189614936,2.675704602,10.63829787,EB,-0.026872146400301365,0.012162067970822983,3.7486530934242674
567,KIC4457351,0.884,0.056302753,0.056302753,1.616,0.054561891,0.052773099,5483,58,58,3.054,0.281947584,0.281947584,-0.367,0.102,0.102,3.966,0.014142136,0.014142136,0.2086,0.011520058,0.011463042,4.2000097,PMS,G,,serenelli17,6.369089711,3.321008375,1.057815065,9.23207544,A,0.4848690327204024,0.20844135643856737,3.739018245883481
916,KIC9955598,0.883,0.043011626,0.043011626,0.882,0.015652476,0.015652476,5434,77,77,0.6574,0.063711895,0.063711895,0.118,0.072,0.072,4.492,0.007615773,0.007615773,1.286,0.009388807,0.008529978,4.2321292,MS,G,p,serenelli17,4.87107886,1.774657125,1.417004049,9.691496033,A,-0.18217030025439443,-0.054531414868180264,3.735119634081872
318,EPIC206245055,0.88,0.04,0.04,0.93,0.02,0.02,5835,71,71,1.027,0.088155323,0.088155323,-0.35,0.08,0.08,4.444,0.012,0.012,1.095802855,0.04261061,0.04261061,3.9692737,MS,G,,lund16,4.545454545,2.150537634,1.216795201,8.583770542,A,0.01157044359727816,-0.03151705144606486,3.766040860381389
94,HS_Aur B,0.877,0.017,0.017,0.874,0.03,0.03,5200,72,72,0.501,0.048,0.048,-0.01,0.01,0.01,4.5,0.03,0.03,,,,4.3855162,MS,G,,eker14,1.938426454,3.432494279,1.384615385,9.580838323,EB,-0.30016227413275426,-0.05848856736559697,3.716003343634799
1,47_Tuc-V69 A,0.876,0.005,0.005,1.316,0.005,0.005,5945,150,150,1.941,0.217,0.217,-0.71,0.1,0.1,4.143,0.003,0.003,,,,3.8971687,MS,G,,eker14,0.570776256,0.37993921,2.52312868,11.17980422,EB,0.28802553538836284,0.1192558892779367,3.7741518589547103
933,HD75732,0.874,0.013,0.013,0.96,0.018,0.018,5165,46,46,0.589,0.014,0.014,0.3,0.1,0.1,,,,,,,4.4084587,MS,K,p,ligi16,1.487414188,1.875,0.890609874,2.376910017,I,-0.2298847052128984,-0.017728766960431602,3.7130703258556395
139,RW_Lac B,0.87,0.004,0.004,0.97,0.004,0.004,5560,150,150,0.807,0.098,0.098,,,,4.409,0.004,0.004,,,,4.1495362,MS,G,,eker14,0.459770115,0.412371134,2.697841727,12.14374226,EB,-0.09312646527792956,-0.01322826573375516,3.7450747915820575
