B-V,log.Teff [K],Absolute Mag,Mass[solMass],Vmag,Plx,Age [yr],Distance,logL,Predicted_SpT
0.58,3.85,4.26,1.36,16.07,0.00043451,-1.0,2301.441817,0.52,F
0.68,3.819,4.28,1.3,16.09,0.00043451,1130000000.0,2301.441817,0.52,F
0.99,3.743,4.29,1.17,16.1,0.00043451,4310000000.0,2301.441817,0.56,K
0.62,3.837,4.3,1.33,16.11,0.00043451,310000000.0,2301.441817,0.5,F
0.79,3.789,4.3,1.26,16.11,0.00043451,2370000000.0,2301.441817,0.52,F
0.79,3.789,4.3,1.23,16.11,0.00043451,2820000000.0,2301.441817,0.52,F
0.79,3.789,4.3,1.18,16.11,0.00043451,3630000000.0,2301.441817,0.52,F
0.68,3.819,4.31,1.3,16.12,0.00043451,1090000000.0,2301.441817,0.51,F
0.96,3.75,4.31,1.16,16.12,0.00043451,4410000000.0,2301.441817,0.54,K
0.6,3.844,4.31,1.34,16.12,0.00043451,23300000.0,2301.441817,0.5,F
0.73,3.803,4.31,1.28,16.12,0.00043451,1720000000.0,2301.441817,0.51,F
0.63,3.834,4.31,1.32,16.12,0.00043451,430000000.0,2301.441817,0.5,F
0.68,3.819,4.32,1.29,16.13,0.00043451,1080000000.0,2301.441817,0.5,F
0.72,3.806,4.33,1.27,16.14,0.00043451,1580000000.0,2301.441817,0.5,F
0.68,3.819,4.33,1.29,16.14,0.00043451,1070000000.0,2301.441817,0.5,F
0.71,3.809,4.33,1.28,16.14,0.00043451,1450000000.0,2301.441817,0.5,F
0.54,3.865,4.34,1.38,16.15,0.00043451,-1.0,2301.441817,0.49,F
0.63,3.834,4.34,1.32,16.15,0.00043451,367000000.0,2301.441817,0.49,F
0.63,3.834,4.34,1.32,16.15,0.00043451,367000000.0,2301.441817,0.49,F
0.86,3.773,4.35,1.15,16.16,0.00043451,4250000000.0,2301.441817,0.51,G
0.92,3.759,4.35,1.15,16.16,0.00043451,4520000000.0,2301.441817,0.52,G
0.68,3.819,4.36,1.29,16.17,0.00043451,1030000000.0,2301.441817,0.49,F
0.6,3.844,4.36,1.33,16.17,0.00043451,-1.0,2301.441817,0.48,F
0.65,3.828,4.36,1.3,16.17,0.00043451,625000000.0,2301.441817,0.48,F
0.97,3.748,4.37,1.14,16.18,0.00043451,4650000000.0,2301.441817,0.52,K
0.92,3.759,4.37,1.14,16.18,0.00043451,4600000000.0,2301.441817,0.51,G
0.92,3.759,4.37,1.14,16.18,0.00043451,4600000000.0,2301.441817,0.51,G
0.58,3.85,4.37,1.34,16.18,0.00043451,-1.0,2301.441817,0.47,F
0.96,3.75,4.38,1.14,16.19,0.00043451,4700000000.0,2301.441817,0.51,K
0.67,3.822,4.38,1.29,16.19,0.00043451,864000000.0,2301.441817,0.48,F
0.63,3.834,4.38,1.31,16.19,0.00043451,280000000.0,2301.441817,0.47,F
0.54,3.865,4.39,1.37,16.2,0.00043451,-1.0,2301.441817,0.47,F
0.77,3.793,4.39,1.24,16.2,0.00043451,2140000000.0,2301.441817,0.48,F
0.77,3.793,4.39,1.18,16.2,0.00043451,3460000000.0,2301.441817,0.48,F
0.77,3.793,4.39,1.17,16.2,0.00043451,3520000000.0,2301.441817,0.48,F
0.49,3.885,4.39,1.41,16.2,0.00043451,-1.0,2301.441817,0.47,F
0.95,3.752,4.39,1.14,16.2,0.00043451,4730000000.0,2301.441817,0.51,K
0.55,3.862,4.4,1.36,16.21,0.00043451,-1.0,2301.441817,0.46,F
0.84,3.777,4.4,1.14,16.21,0.00043451,4240000000.0,2301.441817,0.49,G
0.64,3.831,4.41,1.3,16.22,0.00043451,362000000.0,2301.441817,0.46,F
0.79,3.789,4.42,1.23,16.23,0.00043451,2380000000.0,2301.441817,0.47,F
0.79,3.789,4.42,1.18,16.23,0.00043451,3440000000.0,2301.441817,0.47,F
0.79,3.789,4.42,1.16,16.23,0.00043451,3770000000.0,2301.441817,0.47,F
0.76,3.795,4.42,1.24,16.23,0.00043451,2030000000.0,2301.441817,0.47,F
0.84,3.777,4.42,1.14,16.23,0.00043451,4290000000.0,2301.441817,0.48,G
0.61,3.841,4.43,1.31,16.24,0.00043451,-1.0,2301.441817,0.45,F
0.88,3.768,4.43,1.13,16.24,0.00043451,4610000000.0,2301.441817,0.48,G
0.84,3.777,4.43,1.14,16.24,0.00043451,4310000000.0,2301.441817,0.48,G
0.61,3.841,4.43,1.31,16.24,0.00043451,-1.0,2301.441817,0.45,F
0.76,3.795,4.43,1.24,16.24,0.00043451,2020000000.0,2301.441817,0.47,F
0.71,3.809,4.43,1.26,16.24,0.00043451,1360000000.0,2301.441817,0.46,F
0.73,3.803,4.44,1.24,16.25,0.00043451,1640000000.0,2301.441817,0.46,F
0.69,3.816,4.44,1.26,16.25,0.00043451,1050000000.0,2301.441817,0.45,F
0.56,3.858,4.44,1.34,16.25,0.00043451,-1.0,2301.441817,0.45,F
1.01,3.739,4.44,1.13,16.25,0.00043451,4940000000.0,2301.441817,0.5,K
0.65,3.828,4.44,1.29,16.25,0.00043451,449000000.0,2301.441817,0.45,F
0.82,3.782,4.44,1.21,16.25,0.00043451,2790000000.0,2301.441817,0.47,F
0.82,3.782,4.44,1.19,16.25,0.00043451,3280000000.0,2301.441817,0.47,F
0.82,3.782,4.44,1.14,16.25,0.00043451,4150000000.0,2301.441817,0.47,F
1.06,3.727,4.44,1.14,16.25,0.00043451,4920000000.0,2301.441817,0.52,K
0.57,3.854,4.45,1.34,16.26,0.00043451,-1.0,2301.441817,0.44,F
0.77,3.793,4.45,1.23,16.26,0.00043451,2130000000.0,2301.441817,0.46,F
0.76,3.795,4.45,1.23,16.26,0.00043451,2020000000.0,2301.441817,0.46,F
0.85,3.775,4.45,1.13,16.26,0.00043451,4440000000.0,2301.441817,0.47,K
0.77,3.793,4.45,1.23,16.26,0.00043451,2130000000.0,2301.441817,0.46,F
0.7,3.813,4.46,1.25,16.27,0.00043451,1170000000.0,2301.441817,0.45,F
0.66,3.825,4.46,1.28,16.27,0.00043451,565000000.0,2301.441817,0.44,F
1.09,3.72,4.46,1.14,16.27,0.00043451,4870000000.0,2301.441817,0.52,K
0.77,3.793,4.47,1.22,16.28,0.00043451,2120000000.0,2301.441817,0.45,F
0.83,3.78,4.47,1.2,16.28,0.00043451,2940000000.0,2301.441817,0.46,F
0.83,3.78,4.47,1.18,16.28,0.00043451,3350000000.0,2301.441817,0.46,F
0.83,3.78,4.47,1.13,16.28,0.00043451,4320000000.0,2301.441817,0.46,F
0.77,3.793,4.47,1.22,16.28,0.00043451,2120000000.0,2301.441817,0.45,F
0.67,3.822,4.48,1.27,16.29,0.00043451,689000000.0,2301.441817,0.44,F
0.67,3.822,4.49,1.26,16.3,0.00043451,665000000.0,2301.441817,0.43,F
0.63,3.834,4.49,1.29,16.3,0.00043451,20300000.0,2301.441817,0.43,F
0.67,3.822,4.49,1.26,16.3,0.00043451,665000000.0,2301.441817,0.43,F
0.86,3.773,4.49,1.12,16.3,0.00043451,4630000000.0,2301.441817,0.46,K
0.68,3.819,4.49,1.26,16.3,0.00043451,826000000.0,2301.441817,0.43,F
0.58,3.85,4.5,1.32,16.31,0.00043451,-1.0,2301.441817,0.42,F
0.87,3.77,4.5,1.11,16.31,0.00043451,4730000000.0,2301.441817,0.45,K
0.9,3.764,4.5,1.11,16.31,0.00043451,4970000000.0,2301.441817,0.46,K
0.94,3.755,4.5,1.1,16.31,0.00043451,5180000000.0,2301.441817,0.46,G
0.76,3.795,4.51,1.22,16.32,0.00043451,1980000000.0,2301.441817,0.43,F
0.79,3.789,4.51,1.21,16.32,0.00043451,2360000000.0,2301.441817,0.44,F
0.69,3.816,4.51,1.25,16.32,0.00043451,940000000.0,2301.441817,0.43,F
0.93,3.757,4.51,1.1,16.32,0.00043451,5180000000.0,2301.441817,0.46,G
0.76,3.795,4.51,1.22,16.32,0.00043451,1980000000.0,2301.441817,0.43,F
0.9,3.764,4.51,1.11,16.32,0.00043451,5000000000.0,2301.441817,0.45,G
0.83,3.78,4.52,1.19,16.33,0.00043451,2950000000.0,2301.441817,0.44,F
0.83,3.78,4.52,1.16,16.33,0.00043451,3640000000.0,2301.441817,0.44,F
0.83,3.78,4.52,1.12,16.33,0.00043451,4390000000.0,2301.441817,0.44,F
0.79,3.789,4.52,1.2,16.33,0.00043451,2360000000.0,2301.441817,0.43,F
0.76,3.795,4.52,1.21,16.33,0.00043451,1980000000.0,2301.441817,0.43,F
0.6,3.844,4.52,1.3,16.33,0.00043451,-1.0,2301.441817,0.41,F
0.78,3.791,4.52,1.21,16.33,0.00043451,2230000000.0,2301.441817,0.43,F
0.59,3.847,4.52,1.31,16.33,0.00043451,-1.0,2301.441817,0.41,F
0.82,3.782,4.53,1.19,16.34,0.00043451,2790000000.0,2301.441817,0.43,F
0.82,3.782,4.53,1.15,16.34,0.00043451,3800000000.0,2301.441817,0.43,F
0.82,3.782,4.53,1.13,16.34,0.00043451,4270000000.0,2301.441817,0.43,F
0.78,3.791,4.53,1.21,16.34,0.00043451,2220000000.0,2301.441817,0.43,F
0.88,3.768,4.53,1.11,16.34,0.00043451,4900000000.0,2301.441817,0.44,K
0.91,3.761,4.53,1.1,16.34,0.00043451,5150000000.0,2301.441817,0.45,G
0.79,3.789,4.53,1.2,16.34,0.00043451,2350000000.0,2301.441817,0.43,F
0.89,3.766,4.54,1.1,16.35,0.00043451,5010000000.0,2301.441817,0.44,K
0.88,3.768,4.54,1.1,16.35,0.00043451,4930000000.0,2301.441817,0.44,K
0.82,3.782,4.54,1.19,16.35,0.00043451,2790000000.0,2301.441817,0.43,F
0.82,3.782,4.54,1.14,16.35,0.00043451,3860000000.0,2301.441817,0.43,F
0.82,3.782,4.54,1.12,16.35,0.00043451,4280000000.0,2301.441817,0.43,F
0.84,3.777,4.54,1.18,16.35,0.00043451,3110000000.0,2301.441817,0.43,G
0.84,3.777,4.54,1.16,16.35,0.00043451,3670000000.0,2301.441817,0.43,G
0.84,3.777,4.54,1.11,16.35,0.00043451,4550000000.0,2301.441817,0.43,K
0.74,3.8,4.54,1.22,16.35,0.00043451,1700000000.0,2301.441817,0.42,F
0.85,3.775,4.54,1.17,16.35,0.00043451,3290000000.0,2301.441817,0.43,G
0.85,3.775,4.54,1.16,16.35,0.00043451,3570000000.0,2301.441817,0.43,G
0.85,3.775,4.54,1.11,16.35,0.00043451,4680000000.0,2301.441817,0.43,K
0.75,3.798,4.54,1.21,16.35,0.00043451,1830000000.0,2301.441817,0.42,F
0.7,3.813,4.55,1.24,16.36,0.00043451,1030000000.0,2301.441817,0.41,F
0.84,3.777,4.55,1.18,16.36,0.00043451,3110000000.0,2301.441817,0.43,G
0.84,3.777,4.55,1.15,16.36,0.00043451,3730000000.0,2301.441817,0.43,G
0.84,3.777,4.55,1.11,16.36,0.00043451,4570000000.0,2301.441817,0.43,K
0.57,3.854,4.56,1.32,16.37,0.00043451,-1.0,2301.441817,0.4,F
0.63,3.834,4.56,1.28,16.37,0.00043451,-1.0,2301.441817,0.4,F
0.81,3.784,4.57,1.19,16.38,0.00043451,2620000000.0,2301.441817,0.42,F
0.81,3.784,4.57,1.13,16.38,0.00043451,4130000000.0,2301.441817,0.42,F
0.81,3.784,4.57,1.12,16.38,0.00043451,4190000000.0,2301.441817,0.42,F
0.78,3.791,4.58,1.19,16.39,0.00043451,2190000000.0,2301.441817,0.41,F
0.66,3.825,4.58,1.26,16.39,0.00043451,266000000.0,2301.441817,0.4,F
0.87,3.77,4.58,1.1,16.39,0.00043451,4960000000.0,2301.441817,0.42,K
0.78,3.791,4.59,1.19,16.4,0.00043451,2180000000.0,2301.441817,0.41,F
0.76,3.795,4.59,1.2,16.4,0.00043451,1910000000.0,2301.441817,0.4,F
0.65,3.828,4.59,1.26,16.4,0.00043451,72400000.0,2301.441817,0.39,F
0.68,3.819,4.61,1.24,16.42,0.00043451,543000000.0,2301.441817,0.39,F
0.68,3.819,4.61,1.24,16.42,0.00043451,543000000.0,2301.441817,0.39,F
0.65,3.828,4.61,1.26,16.42,0.00043451,17500000.0,2301.441817,0.38,F
0.71,3.809,4.61,1.22,16.42,0.00043451,1080000000.0,2301.441817,0.39,F
0.87,3.77,4.61,1.15,16.42,0.00043451,3680000000.0,2301.441817,0.41,G
0.87,3.77,4.61,1.14,16.42,0.00043451,3810000000.0,2301.441817,0.41,G
0.87,3.77,4.61,1.09,16.42,0.00043451,5050000000.0,2301.441817,0.41,K
0.9,3.764,4.62,1.08,16.43,0.00043451,5350000000.0,2301.441817,0.41,K
0.74,3.8,4.62,1.2,16.43,0.00043451,1600000000.0,2301.441817,0.39,F
0.79,3.789,4.62,1.18,16.43,0.00043451,2300000000.0,2301.441817,0.39,F
0.74,3.8,4.62,1.2,16.43,0.00043451,1600000000.0,2301.441817,0.39,F
0.91,3.761,4.62,1.08,16.43,0.00043451,5440000000.0,2301.441817,0.41,K
0.83,3.78,4.63,1.16,16.44,0.00043451,2920000000.0,2301.441817,0.4,F
0.83,3.78,4.63,1.11,16.44,0.00043451,4320000000.0,2301.441817,0.4,F
0.83,3.78,4.63,1.1,16.44,0.00043451,4540000000.0,2301.441817,0.4,F
0.73,3.803,4.63,1.21,16.44,0.00043451,1400000000.0,2301.441817,0.38,F
0.9,3.764,4.64,1.08,16.45,0.00043451,5410000000.0,2301.441817,0.4,K
0.78,3.791,4.64,1.18,16.45,0.00043451,2140000000.0,2301.441817,0.39,F
0.78,3.791,4.65,1.18,16.46,0.00043451,2120000000.0,2301.441817,0.38,F
0.69,3.816,4.65,1.23,16.46,0.00043451,625000000.0,2301.441817,0.37,F
0.85,3.775,4.65,1.15,16.46,0.00043451,3280000000.0,2301.441817,0.39,G
0.85,3.775,4.65,1.12,16.46,0.00043451,4260000000.0,2301.441817,0.39,K
0.85,3.775,4.65,1.09,16.46,0.00043451,4850000000.0,2301.441817,0.39,K
0.7,3.813,4.65,1.22,16.46,0.00043451,825000000.0,2301.441817,0.37,F
0.85,3.775,4.65,1.15,16.46,0.00043451,3280000000.0,2301.441817,0.39,G
0.85,3.775,4.65,1.12,16.46,0.00043451,4260000000.0,2301.441817,0.39,K
0.85,3.775,4.65,1.09,16.46,0.00043451,4850000000.0,2301.441817,0.39,K
0.75,3.798,4.65,1.19,16.46,0.00043451,1700000000.0,2301.441817,0.38,F
0.84,3.777,4.65,1.16,16.46,0.00043451,3090000000.0,2301.441817,0.39,G
0.84,3.777,4.65,1.11,16.46,0.00043451,4360000000.0,2301.441817,0.39,K
0.84,3.777,4.65,1.1,16.46,0.00043451,4710000000.0,2301.441817,0.39,K
0.74,3.8,4.66,1.19,16.47,0.00043451,1540000000.0,2301.441817,0.37,F
0.7,3.813,4.66,1.22,16.47,0.00043451,797000000.0,2301.441817,0.37,F
0.8,3.786,4.67,1.17,16.48,0.00043451,2410000000.0,2301.441817,0.38,F
0.89,3.766,4.67,1.07,16.48,0.00043451,5420000000.0,2301.441817,0.39,K
0.78,3.791,4.67,1.18,16.48,0.00043451,2100000000.0,2301.441817,0.37,F
0.69,3.816,4.68,1.22,16.49,0.00043451,540000000.0,2301.441817,0.36,F
0.76,3.795,4.68,1.18,16.49,0.00043451,1790000000.0,2301.441817,0.37,F
0.78,3.791,4.68,1.17,16.49,0.00043451,2090000000.0,2301.441817,0.37,F
0.71,3.809,4.7,1.2,16.51,0.00043451,893000000.0,2301.441817,0.35,F
0.69,3.816,4.7,1.22,16.51,0.00043451,482000000.0,2301.441817,0.35,F
0.83,3.78,4.71,1.15,16.52,0.00043451,2870000000.0,2301.441817,0.36,F
0.67,3.822,4.71,1.23,16.52,0.00043451,74600000.0,2301.441817,0.34,F
0.72,3.806,4.71,1.2,16.52,0.00043451,1050000000.0,2301.441817,0.35,F
0.74,3.8,4.72,1.18,16.53,0.00043451,1420000000.0,2301.441817,0.35,F
0.86,3.773,4.73,1.13,16.54,0.00043451,3440000000.0,2301.441817,0.36,G
0.86,3.773,4.73,1.09,16.54,0.00043451,4700000000.0,2301.441817,0.36,K
0.86,3.773,4.73,1.08,16.54,0.00043451,5130000000.0,2301.441817,0.36,K
0.68,3.819,4.73,1.22,16.54,0.00043451,200000000.0,2301.441817,0.34,F
0.68,3.819,4.74,1.22,16.55,0.00043451,169000000.0,2301.441817,0.33,F
0.89,3.766,4.74,1.11,16.55,0.00043451,4120000000.0,2301.441817,0.36,K
0.89,3.766,4.74,1.1,16.55,0.00043451,4490000000.0,2301.441817,0.36,K
0.89,3.766,4.74,1.06,16.55,0.00043451,5630000000.0,2301.441817,0.36,K
0.74,3.8,4.78,1.17,16.59,0.00043451,1290000000.0,2301.441817,0.32,F
0.73,3.803,4.78,1.18,16.59,0.00043451,1080000000.0,2301.441817,0.32,F
0.7,3.813,4.78,1.2,16.59,0.00043451,443000000.0,2301.441817,0.32,F
0.73,3.803,4.81,1.17,16.62,0.00043451,1010000000.0,2301.441817,0.31,F
-0.003,4.079,-0.66,3.79,7.94,0.001905461,116000000.0,524.8074602,2.5,B
0.01,4.062,-0.34,3.46,8.26,0.001905461,144000000.0,524.8074602,2.34,B
-0.006,4.082,-0.27,3.72,8.33,0.001905461,94200000.0,524.8074602,2.35,B
0.008,4.065,-0.14,3.53,8.46,0.001905461,109000000.0,524.8074602,2.26,B
0.008,4.065,-0.14,3.37,8.46,0.001905461,147000000.0,524.8074602,2.26,B
0.008,4.065,-0.14,3.33,8.46,0.001905461,155000000.0,524.8074602,2.26,B
0.051,4.019,-0.12,3.12,8.48,0.001905461,190000000.0,524.8074602,2.18,B
0.03,4.04,-0.08,3.17,8.52,0.001905461,177000000.0,524.8074602,2.19,B
0.001,4.074,-0.08,3.53,8.52,0.001905461,101000000.0,524.8074602,2.25,B
0.06,4.01,0.2,2.89,8.8,0.001905461,229000000.0,524.8074602,2.04,B
0.028,4.042,0.25,3.16,8.85,0.001905461,132000000.0,524.8074602,2.06,B
-0.02,4.1,0.29,3.43,8.89,0.001905461,56500000.0,524.8074602,2.16,B
0.001,4.074,0.38,3.22,8.98,0.001905461,85200000.0,524.8074602,2.07,B
0.053,4.017,0.7,2.8,9.3,0.001905461,161000000.0,524.8074602,1.85,B
0.049,4.021,0.71,2.8,9.31,0.001905461,153000000.0,524.8074602,1.85,B
0.06,4.01,0.96,2.63,9.56,0.001905461,160000000.0,524.8074602,1.73,B
0.034,4.036,1.04,2.69,9.64,0.001905461,84000000.0,524.8074602,1.74,B
0.17,3.941,1.12,2.22,9.72,0.001905461,469000000.0,524.8074602,1.58,A
0.098,3.983,1.29,2.39,9.89,0.001905461,205000000.0,524.8074602,1.56,B
0.116,3.971,1.33,2.34,9.93,0.001905461,239000000.0,524.8074602,1.53,A
0.115,3.972,1.41,2.31,10.01,0.001905461,226000000.0,524.8074602,1.5,A
0.11,3.975,1.56,2.25,10.16,0.001905461,184000000.0,524.8074602,1.44,A
0.136,3.959,1.67,2.16,10.27,0.001905461,234000000.0,524.8074602,1.38,A
0.143,3.954,1.68,2.14,10.28,0.001905461,254000000.0,524.8074602,1.37,A
0.134,3.96,1.71,2.15,10.31,0.001905461,217000000.0,524.8074602,1.36,A
0.2,3.927,1.85,2.02,10.45,0.001905461,364000000.0,524.8074602,1.28,A
0.201,3.927,1.86,2.02,10.46,0.001905461,365000000.0,524.8074602,1.28,A
0.164,3.944,1.86,2.05,10.46,0.001905461,266000000.0,524.8074602,1.29,A
0.198,3.928,1.91,2.0,10.51,0.001905461,347000000.0,524.8074602,1.26,A
0.276,3.894,2.14,1.87,10.74,0.001905461,526000000.0,524.8074602,1.14,A
0.27,3.896,2.33,1.8,10.93,0.001905461,468000000.0,524.8074602,1.07,A
0.156,3.947,2.33,1.91,10.93,0.001905461,-1.0,524.8074602,1.1,A
0.398,3.847,2.49,1.58,11.09,0.001905461,1230000000.0,524.8074602,1.0,F
0.342,3.868,2.58,1.69,11.18,0.001905461,655000000.0,524.8074602,0.96,A
0.35,3.865,2.61,1.67,11.21,0.001905461,678000000.0,524.8074602,0.95,A
0.351,3.865,2.85,1.59,11.45,0.001905461,592000000.0,524.8074602,0.85,F
0.38,3.854,2.85,1.58,11.45,0.001905461,734000000.0,524.8074602,0.85,F
0.414,3.842,2.85,1.58,11.45,0.001905461,870000000.0,524.8074602,0.85,F
0.414,3.842,2.85,1.49,11.45,0.001905461,1280000000.0,524.8074602,0.85,F
0.414,3.842,2.85,1.48,11.45,0.001905461,1340000000.0,524.8074602,0.85,F
0.36,3.862,2.87,1.58,11.47,0.001905461,626000000.0,524.8074602,0.85,F
0.36,3.862,2.9,1.57,11.5,0.001905461,611000000.0,524.8074602,0.83,F
0.278,3.893,3.17,1.56,11.77,0.001905461,-1.0,524.8074602,0.73,A
0.47,3.825,3.34,1.41,11.94,0.001905461,1100000000.0,524.8074602,0.66,F
0.469,3.825,3.35,1.41,11.95,0.001905461,1090000000.0,524.8074602,0.66,F
0.645,3.778,3.6,1.2,12.2,0.001905461,3650000000.0,524.8074602,0.58,F
1.01,3.694,1.06,2.92,8.96,0.002630268,242000000.0,380.1893963,1.62,K
0.84,3.727,1.08,2.56,8.98,0.002630268,361000000.0,380.1893963,1.56,G
0.77,3.74,1.15,2.41,9.05,0.002630268,429000000.0,380.1893963,1.52,G
1.04,3.688,1.17,2.9,9.07,0.002630268,247000000.0,380.1893963,1.59,K
0.45,3.813,1.28,2.05,9.18,0.002630268,674000000.0,380.1893963,1.42,F
0.96,3.704,1.42,2.52,9.32,0.002630268,377000000.0,380.1893963,1.46,G
1.03,3.69,1.46,2.64,9.36,0.002630268,328000000.0,380.1893963,1.47,K
0.96,3.704,1.59,2.4,9.49,0.002630268,440000000.0,380.1893963,1.39,G
0.985,3.699,1.71,2.36,9.61,0.002630268,462000000.0,380.1893963,1.35,K
0.06,3.969,1.86,2.06,9.76,0.002630268,10800000.0,380.1893963,1.24,A
0.49,3.8,1.94,1.73,9.84,0.002630268,1100000000.0,380.1893963,1.16,F
0.415,3.823,2.01,1.68,9.91,0.002630268,1180000000.0,380.1893963,1.12,F
0.47,3.806,2.07,1.67,9.97,0.002630268,1220000000.0,380.1893963,1.11,F
0.45,3.813,2.08,1.66,9.98,0.002630268,1230000000.0,380.1893963,1.1,F
0.39,3.831,2.16,1.62,10.06,0.002630268,1270000000.0,380.1893963,1.06,F
0.47,3.806,2.16,1.63,10.06,0.002630268,1300000000.0,380.1893963,1.07,F
0.455,3.811,2.19,1.61,10.09,0.002630268,1330000000.0,380.1893963,1.06,F
0.43,3.819,2.22,1.59,10.12,0.002630268,1350000000.0,380.1893963,1.04,F
0.42,3.822,2.26,1.58,10.16,0.002630268,1370000000.0,380.1893963,1.03,F
0.47,3.806,2.3,1.57,10.2,0.002630268,1430000000.0,380.1893963,1.01,F
0.44,3.816,2.3,1.57,10.2,0.002630268,1420000000.0,380.1893963,1.01,F
0.385,3.833,2.32,1.56,10.22,0.002630268,1340000000.0,380.1893963,1.0,F
0.43,3.819,2.37,1.54,10.27,0.002630268,1470000000.0,380.1893963,0.98,F
0.42,3.822,2.38,1.54,10.28,0.002630268,1460000000.0,380.1893963,0.98,F
0.42,3.822,2.39,1.53,10.29,0.002630268,1460000000.0,380.1893963,0.97,F
0.38,3.834,2.51,1.51,10.41,0.002630268,1410000000.0,380.1893963,0.92,F
0.42,3.822,2.55,1.49,10.45,0.002630268,1560000000.0,380.1893963,0.91,F
0.42,3.822,2.56,1.48,10.46,0.002630268,1570000000.0,380.1893963,0.91,F
0.41,3.825,2.62,1.47,10.52,0.002630268,1590000000.0,380.1893963,0.88,F
0.36,3.841,2.67,1.58,10.57,0.002630268,892000000.0,380.1893963,0.86,F
0.36,3.841,2.67,1.5,10.57,0.002630268,1250000000.0,380.1893963,0.86,F
0.36,3.841,2.67,1.48,10.57,0.002630268,1370000000.0,380.1893963,0.86,F
0.43,3.819,2.81,1.4,10.71,0.002630268,1880000000.0,380.1893963,0.81,F
0.44,3.816,3.02,1.45,10.92,0.002630268,1250000000.0,380.1893963,0.72,F
0.44,3.816,3.02,1.41,10.92,0.002630268,1600000000.0,380.1893963,0.72,F
0.44,3.816,3.02,1.34,10.92,0.002630268,2140000000.0,380.1893963,0.72,F
0.38,3.834,3.04,1.46,10.94,0.002630268,911000000.0,380.1893963,0.71,F
0.39,3.831,3.08,1.44,10.98,0.002630268,970000000.0,380.1893963,0.69,F
0.41,3.825,3.3,1.37,11.2,0.002630268,1070000000.0,380.1893963,0.61,F
0.45,3.813,3.34,1.35,11.24,0.002630268,1420000000.0,380.1893963,0.6,F
0.44,3.816,3.34,1.35,11.24,0.002630268,1330000000.0,380.1893963,0.6,F
0.42,3.822,3.4,1.34,11.3,0.002630268,1110000000.0,380.1893963,0.57,F
0.43,3.819,3.51,1.31,11.41,0.002630268,1140000000.0,380.1893963,0.53,F
0.48,3.803,3.57,1.27,11.47,0.002630268,1710000000.0,380.1893963,0.51,F
0.44,3.816,3.74,1.25,11.64,0.002630268,974000000.0,380.1893963,0.43,F
0.48,3.803,3.88,1.21,11.78,0.002630268,1400000000.0,380.1893963,0.38,F
0.46,3.809,3.89,1.21,11.79,0.002630268,1020000000.0,380.1893963,0.38,F
0.42,3.822,4.34,1.18,12.24,0.002630268,-1.0,380.1893963,0.19,G
0.6,3.775,4.43,1.06,12.33,0.002630268,2350000000.0,380.1893963,0.18,G
-0.18,4.212,-2.91,7.38,9.19,0.000380189,26300000.0,2630.267992,3.59,B
-0.21,4.25,-2.65,7.33,9.45,0.000380189,26400000.0,2630.267992,3.58,B
1.48,3.616,-2.64,7.78,9.46,0.000380189,24200000.0,2630.267992,3.29,K
1.48,3.616,-2.64,6.81,9.46,0.000380189,36600000.0,2630.267992,3.29,K
1.48,3.616,-2.64,6.31,9.46,0.000380189,49300000.0,2630.267992,3.29,K
-0.22,4.267,-2.23,7.3,9.87,0.000380189,20800000.0,2630.267992,3.45,B
-0.19,4.225,-2.1,6.54,10.0,0.000380189,29000000.0,2630.267992,3.3,B
-0.19,4.225,-2.1,6.31,10.0,0.000380189,35000000.0,2630.267992,3.3,B
-0.19,4.225,-2.1,6.19,10.0,0.000380189,37100000.0,2630.267992,3.3,B
-0.22,4.267,-1.71,6.62,10.39,0.000380189,17200000.0,2630.267992,3.24,B
-0.19,4.225,-1.58,5.91,10.52,0.000380189,27500000.0,2630.267992,3.09,B
-0.14,4.15,-1.54,5.06,10.56,0.000380189,52600000.0,2630.267992,2.89,B
-0.14,4.15,-1.54,5.04,10.56,0.000380189,54100000.0,2630.267992,2.89,B
-0.14,4.15,-1.54,4.81,10.56,0.000380189,64100000.0,2630.267992,2.89,B
-0.17,4.2,-1.51,5.54,10.59,0.000380189,35000000.0,2630.267992,3.0,B
-0.15,4.167,-1.15,4.83,10.95,0.000380189,45600000.0,2630.267992,2.78,B
-0.17,4.2,-0.96,4.99,11.14,0.000380189,26900000.0,2630.267992,2.78,B
-0.08,4.062,-0.83,3.62,11.27,0.000380189,131000000.0,2630.267992,2.42,B
-0.12,4.117,-0.67,4.03,11.43,0.000380189,69000000.0,2630.267992,2.47,B
-0.07,4.05,-0.65,3.42,11.45,0.000380189,150000000.0,2630.267992,2.33,B
-0.13,4.133,-0.45,3.98,11.65,0.000380189,50700000.0,2630.267992,2.42,B
-0.12,4.117,-0.42,3.83,11.68,0.000380189,63200000.0,2630.267992,2.37,B
-0.12,4.117,-0.19,3.68,11.91,0.000380189,52500000.0,2630.267992,2.28,B
-0.08,4.062,-0.03,3.25,12.07,0.000380189,107000000.0,2630.267992,2.1,B
-0.12,4.117,-0.03,3.57,12.07,0.000380189,42200000.0,2630.267992,2.21,B
-0.1,4.087,0.02,3.35,12.12,0.000380189,72400000.0,2630.267992,2.13,B
-0.12,4.117,0.1,3.5,12.2,0.000380189,28300000.0,2630.267992,2.16,B
